22-57-06.503000,----------------------------
22-57-17.203000,[R]: 50 
22-57-17.214000,[R]: 0 
22-57-17.221000,S 1 	RSSI: 53
22-57-17.223000,[R]: 50 
22-57-17.234000,[R]: 0 
22-57-17.241000,S 1 	RSSI: 53
22-57-17.243000,[R]: 50 
22-57-17.247000,S 1 	RSSI: 53
22-57-17.253000,[R]: 0 
22-57-17.260000,S 1 	RSSI: 53
22-57-17.264000,[R]: 50 
22-57-17.264000,[R]: 0 
22-57-17.274000,[R]: 0 
22-57-17.281000,S 1 	RSSI: 53
22-57-17.283000,[R]: 50 
22-57-17.294000,[R]: 0 
22-57-17.301000,S 1 	RSSI: 53
22-57-17.305000,[R]: 50 
22-57-17.314000,[R]: 0 
22-57-17.321000,S 1 	RSSI: 53
22-57-17.323000,[R]: 50 
22-57-17.335000,[R]: 0 
22-57-17.341000,S 1 	RSSI: 53
22-57-17.344000,[R]: 50 
22-57-17.354000,[R]: 0 
22-57-17.361000,S 1 	RSSI: 53
22-57-17.364000,[R]: 50 
22-57-17.374000,[R]: 0 
22-57-17.381000,S 1 	RSSI: 54
22-57-17.384000,[R]: 50 
22-57-17.384000,[R]: 0 
22-57-17.394000,[R]: 0 
22-57-17.401000,S 1 	RSSI: 53
22-57-17.404000,[R]: 50 
22-57-17.415000,[R]: 0 
22-57-17.421000,S 1 	RSSI: 53
22-57-17.424000,[R]: 50 
22-57-17.435000,[R]: 0 
22-57-17.441000,S 1 	RSSI: 53
22-57-17.444000,[R]: 50 
22-57-17.455000,[R]: 0 
22-57-17.462000,S 1 	RSSI: 53
22-57-17.464000,[R]: 50 
22-57-17.465000,[R]: 0 
22-57-17.474000,[R]: 0 
22-57-17.482000,S 1 	RSSI: 53
22-57-17.484000,[R]: 50 
22-57-17.495000,[R]: 0 
22-57-17.501000,S 1 	RSSI: 53
22-57-17.506000,[R]: 50 
22-57-17.514000,[R]: 0 
22-57-17.520000,S 1 	RSSI: 53
22-57-17.523000,[R]: 50 
22-57-17.533000,[R]: 0 
22-57-17.541000,S 1 	RSSI: 53
22-57-17.543000,[R]: 50 
22-57-17.544000,[R]: 0 
22-57-17.553000,[R]: 0 
22-57-17.561000,S 1 	RSSI: 53
22-57-17.564000,[R]: 50 
22-57-17.574000,[R]: 0 
22-57-17.581000,S 1 	RSSI: 53
22-57-17.583000,[R]: 50 
22-57-17.594000,[R]: 0 
22-57-17.601000,S 1 	RSSI: 53
22-57-17.603000,[R]: 50 
22-57-17.614000,[R]: 0 
22-57-17.621000,S 1 	RSSI: 53
22-57-17.623000,[R]: 50 
22-57-17.634000,[R]: 0 
22-57-17.642000,S 1 	RSSI: 53
22-57-17.643000,[R]: 50 
22-57-17.654000,[R]: 0 
22-57-17.661000,S 1 	RSSI: 54
22-57-17.664000,[R]: 50 
22-57-17.674000,[R]: 0 
22-57-17.681000,S 1 	RSSI: 53
22-57-17.684000,[R]: 50 
22-57-17.692000,[R]: 0 
22-57-17.694000,[R]: 0 
22-57-17.701000,S 1 	RSSI: 53
22-57-17.704000,[R]: 50 
22-57-17.714000,[R]: 0 
22-57-17.722000,S 1 	RSSI: 53
22-57-17.724000,[R]: 50 
22-57-17.734000,[R]: 0 
22-57-17.741000,S 1 	RSSI: 53
22-57-17.744000,[R]: 50 
22-57-17.754000,[R]: 0 
22-57-17.761000,S 1 	RSSI: 53
22-57-17.764000,[R]: 50 
22-57-17.774000,[R]: 0 
22-57-17.781000,S 1 	RSSI: 53
22-57-17.784000,[R]: 50 
22-57-17.801000,S 1 	RSSI: 53
22-57-17.804000,[R]: 50 
22-57-17.814000,[R]: 0 
22-57-17.821000,S 1 	RSSI: 53
22-57-17.824000,[R]: 50 
22-57-17.825000,[R]: 0 
22-57-17.834000,[R]: 0 
22-57-17.842000,S 1 	RSSI: 53
22-57-17.844000,[R]: 50 
22-57-17.855000,[R]: 0 
22-57-17.861000,S 1 	RSSI: 53
22-57-17.864000,[R]: 50 
22-57-17.875000,[R]: 0 
22-57-17.880000,S 1 	RSSI: 53
22-57-17.883000,[R]: 50 
22-57-17.894000,[R]: 0 
22-57-17.900000,S 1 	RSSI: 53
22-57-17.903000,[R]: 50 
22-57-17.905000,[R]: 0 
22-57-17.914000,[R]: 0 
22-57-17.920000,S 1 	RSSI: 53
22-57-17.924000,[R]: 50 
22-57-17.934000,[R]: 0 
22-57-17.941000,S 1 	RSSI: 53
22-57-17.943000,[R]: 50 
22-57-17.953000,[R]: 0 
22-57-17.961000,S 1 	RSSI: 53
22-57-17.963000,[R]: 50 
22-57-17.974000,[R]: 0 
22-57-17.983000,[R]: 50 
22-57-17.986000,[R]: 0 
22-57-17.994000,[R]: 0 
22-57-18.001000,S 1 	RSSI: 53
22-57-18.003000,[R]: 50 
22-57-18.013000,[R]: 0 
22-57-18.021000,S 1 	RSSI: 53
22-57-18.023000,[R]: 50 
22-57-18.033000,[R]: 0 
22-57-18.041000,S 1 	RSSI: 53
22-57-18.043000,[R]: 50 
22-57-18.054000,[R]: 0 
22-57-18.061000,S 1 	RSSI: 53
22-57-18.064000,[R]: 50 
22-57-18.074000,[R]: 0 
22-57-18.081000,S 1 	RSSI: 53
22-57-18.083000,[R]: 50 
22-57-18.094000,[R]: 0 
22-57-18.101000,S 1 	RSSI: 53
22-57-18.104000,[R]: 50 
22-57-18.105000,[R]: 0 
22-57-18.115000,[R]: 0 
22-57-18.121000,S 1 	RSSI: 53
22-57-18.124000,[R]: 50 
22-57-18.134000,[R]: 0 
22-57-18.141000,S 1 	RSSI: 53
22-57-18.144000,[R]: 50 
22-57-18.154000,[R]: 0 
22-57-18.161000,S 1 	RSSI: 53
22-57-18.164000,[R]: 50 
22-57-18.174000,[R]: 0 
22-57-18.181000,S 1 	RSSI: 53
22-57-18.184000,[R]: 50 
22-57-18.185000,[R]: 0 
22-57-18.194000,[R]: 0 
22-57-18.202000,S 1 	RSSI: 53
22-57-18.204000,[R]: 50 
22-57-18.221000,S 1 	RSSI: 53
22-57-18.224000,[R]: 50 
22-57-18.234000,[R]: 0 
22-57-18.241000,S 1 	RSSI: 53
22-57-18.245000,[R]: 50 
22-57-18.245000,[R]: 0 
22-57-18.253000,[R]: 0 
22-57-18.260000,S 1 	RSSI: 53
22-57-18.263000,[R]: 50 
22-57-18.273000,[R]: 0 
22-57-18.280000,S 1 	RSSI: 53
22-57-18.284000,[R]: 50 
22-57-18.293000,[R]: 0 
22-57-18.300000,S 1 	RSSI: 53
22-57-18.304000,[R]: 50 
22-57-18.314000,[R]: 0 
22-57-18.322000,S 1 	RSSI: 53
22-57-18.323000,[R]: 50 
22-57-18.324000,[R]: 0 
22-57-18.333000,[R]: 0 
22-57-18.341000,S 1 	RSSI: 53
22-57-18.343000,[R]: 50 
22-57-18.360000,S 1 	RSSI: 53
22-57-18.363000,[R]: 50 
22-57-18.373000,[R]: 0 
22-57-18.381000,S 1 	RSSI: 53
22-57-18.384000,[R]: 50 
22-57-18.387000,[R]: 0 
22-57-18.394000,[R]: 0 
22-57-18.401000,S 1 	RSSI: 53
22-57-18.404000,[R]: 50 
22-57-18.414000,[R]: 0 
22-57-18.421000,S 1 	RSSI: 53
22-57-18.423000,[R]: 50 
22-57-18.434000,[R]: 0 
22-57-18.441000,S 1 	RSSI: 53
22-57-18.443000,[R]: 50 
22-57-18.454000,[R]: 0 
22-57-18.461000,S 1 	RSSI: 53
22-57-18.464000,[R]: 50 
22-57-18.464000,[R]: 0 
22-57-18.474000,[R]: 0 
22-57-18.481000,S 1 	RSSI: 53
22-57-18.484000,[R]: 50 
22-57-18.494000,[R]: 0 
22-57-18.501000,S 1 	RSSI: 53
22-57-18.503000,[R]: 50 
22-57-18.514000,[R]: 0 
22-57-18.521000,S 1 	RSSI: 53
22-57-18.523000,[R]: 50 
22-57-18.534000,[R]: 0 
22-57-18.541000,S 1 	RSSI: 53
22-57-18.544000,[R]: 50 
22-57-18.544000,[R]: 0 
22-57-18.554000,[R]: 0 
22-57-18.561000,S 1 	RSSI: 53
22-57-18.565000,[R]: 50 
22-57-18.574000,[R]: 0 
22-57-18.581000,S 1 	RSSI: 53
22-57-18.584000,[R]: 50 
22-57-18.594000,[R]: 0 
22-57-18.604000,[R]: 50 
22-57-18.605000,[R]: 0 
22-57-18.615000,[R]: 0 
22-57-18.621000,S 1 	RSSI: 53
22-57-18.624000,[R]: 50 
22-57-18.633000,[R]: 0 
22-57-18.640000,S 1 	RSSI: 53
22-57-18.644000,[R]: 50 
22-57-18.660000,S 1 	RSSI: 53
22-57-18.663000,[R]: 50 
22-57-18.673000,[R]: 0 
22-57-18.680000,S 1 	RSSI: 53
22-57-18.683000,[R]: 50 
22-57-18.685000,[R]: 0 
22-57-18.693000,[R]: 0 
22-57-18.700000,S 1 	RSSI: 53
22-57-18.703000,[R]: 50 
22-57-18.713000,[R]: 0 
22-57-18.720000,S 1 	RSSI: 53
22-57-18.723000,[R]: 50 
22-57-18.733000,[R]: 0 
22-57-18.740000,S 1 	RSSI: 53
22-57-18.743000,[R]: 50 
22-57-18.753000,[R]: 0 
22-57-18.760000,S 1 	RSSI: 53
22-57-18.763000,[R]: 50 
22-57-18.764000,[R]: 0 
22-57-18.773000,[R]: 0 
22-57-18.781000,S 1 	RSSI: 53
22-57-18.783000,[R]: 50 
22-57-18.793000,[R]: 0 
22-57-18.801000,S 1 	RSSI: 53
22-57-18.803000,[R]: 50 
22-57-18.814000,[R]: 0 
22-57-18.821000,S 1 	RSSI: 53
22-57-18.823000,[R]: 50 
22-57-18.834000,[R]: 0 
22-57-18.841000,S 1 	RSSI: 53
22-57-18.844000,[R]: 50 
22-57-18.847000,[R]: 0 
22-57-18.854000,[R]: 0 
22-57-18.861000,S 1 	RSSI: 53
22-57-18.864000,[R]: 50 
22-57-18.873000,[R]: 0 
22-57-18.881000,S 1 	RSSI: 53
22-57-18.884000,[R]: 50 
22-57-18.894000,[R]: 0 
22-57-18.901000,S 1 	RSSI: 53
22-57-18.903000,[R]: 50 
22-57-18.914000,[R]: 0 
22-57-18.921000,S 1 	RSSI: 53
22-57-18.925000,[R]: 50 
22-57-18.928000,[R]: 0 
22-57-18.934000,[R]: 0 
22-57-18.941000,S 1 	RSSI: 53
22-57-18.944000,[R]: 50 
22-57-18.954000,[R]: 0 
22-57-18.961000,S 1 	RSSI: 53
22-57-18.964000,[R]: 50 
22-57-18.974000,[R]: 0 
22-57-18.981000,S 1 	RSSI: 53
22-57-19.012000,[R]: 50 
22-57-19.013000,[R]: 0 
22-57-19.014000,S 1 	RSSI: 53
22-57-19.014000,[R]: 50 
22-57-19.018000,[R]: 0 
22-57-19.020000,S 1 	RSSI: 53
22-57-19.023000,[R]: 50 
22-57-19.033000,[R]: 0 
22-57-19.040000,S 1 	RSSI: 53
22-57-19.043000,[R]: 50 
22-57-19.053000,[R]: 0 
22-57-19.060000,S 1 	RSSI: 53
22-57-19.064000,[R]: 50 
22-57-19.066000,[R]: 0 
22-57-19.073000,[R]: 0 
22-57-19.080000,S 1 	RSSI: 53
22-57-19.083000,[R]: 50 
22-57-19.093000,[R]: 0 
22-57-19.102000,S 1 	RSSI: 53
22-57-19.103000,[R]: 50 
22-57-19.113000,[R]: 0 
22-57-19.120000,S 1 	RSSI: 53
22-57-19.123000,[R]: 50 
22-57-19.133000,[R]: 0 
22-57-19.141000,S 1 	RSSI: 53
22-57-19.144000,[R]: 50 
22-57-19.153000,[R]: 0 
22-57-19.160000,S 1 	RSSI: 53
22-57-19.164000,[R]: 50 
22-57-19.173000,[R]: 0 
22-57-19.180000,S 1 	RSSI: 53
22-57-19.183000,[R]: 50 
22-57-19.187000,S 1 	RSSI: 53
22-57-19.193000,[R]: 0 
22-57-19.200000,S 1 	RSSI: 53
22-57-19.207000,[R]: 50 
22-57-19.208000,[R]: 0 
22-57-19.214000,[R]: 0 
22-57-19.221000,S 1 	RSSI: 53
22-57-19.223000,[R]: 50 
22-57-19.234000,[R]: 0 
22-57-19.241000,S 1 	RSSI: 53
22-57-19.244000,[R]: 50 
22-57-19.254000,[R]: 0 
22-57-19.261000,S 1 	RSSI: 53
22-57-19.264000,[R]: 50 
22-57-19.274000,[R]: 0 
22-57-19.281000,S 1 	RSSI: 53
22-57-19.284000,[R]: 50 
22-57-19.288000,S 1 	RSSI: 53
22-57-19.294000,[R]: 0 
22-57-19.301000,S 1 	RSSI: 53
22-57-19.304000,[R]: 50 
22-57-19.304000,[R]: 0 
22-57-19.314000,[R]: 0 
22-57-19.321000,S 1 	RSSI: 53
22-57-19.324000,[R]: 50 
22-57-19.334000,[R]: 0 
22-57-19.341000,S 1 	RSSI: 53
22-57-19.344000,[R]: 50 
22-57-19.354000,[R]: 0 
22-57-19.362000,S 1 	RSSI: 53
22-57-19.364000,[R]: 50 
22-57-19.374000,[R]: 0 
22-57-19.380000,S 1 	RSSI: 53
22-57-19.383000,[R]: 50 
22-57-19.384000,[R]: 0 
22-57-19.393000,[R]: 0 
22-57-19.400000,S 1 	RSSI: 53
22-57-19.403000,[R]: 50 
22-57-19.413000,[R]: 0 
22-57-19.420000,S 1 	RSSI: 53
22-57-19.423000,[R]: 50 
22-57-19.433000,[R]: 0 
22-57-19.441000,S 1 	RSSI: 53
22-57-19.443000,[R]: 50 
22-57-19.453000,[R]: 0 
22-57-19.460000,S 1 	RSSI: 52
22-57-19.463000,[R]: 50 
22-57-19.473000,[R]: 0 
22-57-19.480000,S 1 	RSSI: 52
22-57-19.483000,[R]: 50 
22-57-19.493000,[R]: 0 
22-57-19.502000,S 1 	RSSI: 52
22-57-19.503000,[R]: 50 
22-57-19.513000,[R]: 0 
22-57-19.520000,S 1 	RSSI: 51
22-57-19.523000,[R]: 50 
22-57-19.524000,[R]: 0 
22-57-19.533000,[R]: 0 
22-57-19.541000,S 1 	RSSI: 51
22-57-19.543000,[R]: 50 
22-57-19.553000,[R]: 0 
22-57-19.561000,S 1 	RSSI: 51
22-57-19.563000,[R]: 50 
22-57-19.573000,[R]: 0 
22-57-19.581000,S 1 	RSSI: 51
22-57-19.583000,[R]: 50 
22-57-19.593000,[R]: 0 
22-57-19.601000,S 1 	RSSI: 51
22-57-19.603000,[R]: 50 
22-57-19.613000,[R]: 0 
22-57-19.621000,S 1 	RSSI: 51
22-57-19.623000,[R]: 50 
22-57-19.633000,[R]: 0 
22-57-19.641000,S 1 	RSSI: 51
22-57-19.644000,[R]: 50 
22-57-19.654000,[R]: 0 
22-57-19.661000,S 1 	RSSI: 51
22-57-19.664000,[R]: 50 
22-57-19.664000,[R]: 0 
22-57-19.674000,[R]: 0 
22-57-19.681000,S 1 	RSSI: 51
22-57-19.684000,[R]: 50 
22-57-19.694000,[R]: 0 
22-57-19.701000,S 1 	RSSI: 52
22-57-19.704000,[R]: 50 
22-57-19.714000,[R]: 0 
22-57-19.721000,S 1 	RSSI: 52
22-57-19.724000,[R]: 50 
22-57-19.734000,[R]: 0 
22-57-19.741000,S 1 	RSSI: 52
22-57-19.744000,[R]: 50 
22-57-19.745000,[R]: 0 
22-57-19.753000,[R]: 0 
22-57-19.760000,S 1 	RSSI: 52
22-57-19.763000,[R]: 50 
22-57-19.773000,[R]: 0 
22-57-19.780000,S 1 	RSSI: 52
22-57-19.783000,[R]: 50 
22-57-19.793000,[R]: 0 
22-57-19.800000,S 1 	RSSI: 52
22-57-19.803000,[R]: 50 
22-57-19.813000,[R]: 0 
22-57-19.820000,S 1 	RSSI: 53
22-57-19.823000,[R]: 50 
22-57-19.833000,[R]: 0 
22-57-19.840000,S 1 	RSSI: 52
22-57-19.843000,[R]: 50 
22-57-19.853000,[R]: 0 
22-57-19.860000,S 1 	RSSI: 52
22-57-19.863000,[R]: 50 
22-57-19.873000,[R]: 0 
22-57-19.880000,S 1 	RSSI: 52
22-57-19.883000,[R]: 50 
22-57-19.884000,[R]: 0 
22-57-19.893000,[R]: 0 
22-57-19.901000,S 1 	RSSI: 52
22-57-19.903000,[R]: 50 
22-57-19.913000,[R]: 0 
22-57-19.920000,S 1 	RSSI: 52
22-57-19.923000,[R]: 50 
22-57-19.933000,[R]: 0 
22-57-19.940000,S 1 	RSSI: 52
22-57-19.943000,[R]: 50 
22-57-19.953000,[R]: 0 
22-57-19.960000,S 1 	RSSI: 52
22-57-19.963000,[R]: 50 
22-57-19.964000,[R]: 0 
22-57-19.973000,[R]: 0 
22-57-19.981000,S 1 	RSSI: 52
22-57-19.983000,[R]: 50 
22-57-19.993000,[R]: 0 
22-57-20.001000,S 1 	RSSI: 52
22-57-20.004000,[R]: 50 
22-57-20.008000,S 1 	RSSI: 52
22-57-20.014000,[R]: 0 
22-57-20.021000,S 1 	RSSI: 52
22-57-20.024000,[R]: 50 
22-57-20.034000,[R]: 0 
22-57-20.041000,S 1 	RSSI: 52
22-57-20.044000,[R]: 50 
22-57-20.054000,[R]: 0 
22-57-20.061000,S 1 	RSSI: 51
22-57-20.064000,[R]: 50 
22-57-20.066000,[R]: 0 
22-57-20.074000,[R]: 0 
22-57-20.081000,S 1 	RSSI: 51
22-57-20.084000,[R]: 50 
22-57-20.094000,[R]: 0 
22-57-20.101000,S 1 	RSSI: 51
22-57-20.104000,[R]: 50 
22-57-20.114000,[R]: 0 
22-57-20.121000,S 1 	RSSI: 53
22-57-20.123000,[R]: 50 
22-57-20.133000,[R]: 0 
22-57-20.140000,S 1 	RSSI: 52
22-57-20.143000,[R]: 50 
22-57-20.144000,[R]: 0 
22-57-20.153000,[R]: 0 
22-57-20.160000,S 1 	RSSI: 52
22-57-20.163000,[R]: 50 
22-57-20.173000,[R]: 0 
22-57-20.180000,S 1 	RSSI: 52
22-57-20.183000,[R]: 50 
22-57-20.193000,[R]: 0 
22-57-20.200000,S 1 	RSSI: 53
22-57-20.203000,[R]: 50 
22-57-20.213000,[R]: 0 
22-57-20.223000,[R]: 50 
22-57-20.223000,[R]: 0 
22-57-20.233000,[R]: 0 
22-57-20.240000,S 1 	RSSI: 53
22-57-20.243000,[R]: 50 
22-57-20.253000,[R]: 0 
22-57-20.260000,S 1 	RSSI: 53
22-57-20.263000,[R]: 50 
22-57-20.273000,[R]: 0 
22-57-20.280000,S 1 	RSSI: 53
22-57-20.283000,[R]: 50 
22-57-20.293000,[R]: 0 
22-57-20.300000,S 1 	RSSI: 53
22-57-20.303000,[R]: 50 
22-57-20.304000,[R]: 0 
22-57-20.313000,[R]: 0 
22-57-20.321000,S 1 	RSSI: 53
22-57-20.323000,[R]: 50 
22-57-20.333000,[R]: 0 
22-57-20.340000,S 1 	RSSI: 53
22-57-20.343000,[R]: 50 
22-57-20.353000,[R]: 0 
22-57-20.361000,S 1 	RSSI: 53
22-57-20.363000,[R]: 50 
22-57-20.373000,[R]: 0 
22-57-20.380000,S 1 	RSSI: 53
22-57-20.384000,[R]: 50 
22-57-20.384000,[R]: 0 
22-57-20.394000,[R]: 0 
22-57-20.401000,S 1 	RSSI: 54
22-57-20.404000,[R]: 50 
22-57-20.414000,[R]: 0 
22-57-20.421000,S 1 	RSSI: 54
22-57-20.424000,[R]: 50 
22-57-20.434000,[R]: 0 
22-57-20.441000,S 1 	RSSI: 54
22-57-20.444000,[R]: 50 
22-57-20.444000,[R]: 0 
22-57-20.454000,[R]: 0 
22-57-20.461000,S 1 	RSSI: 54
22-57-20.464000,[R]: 50 
22-57-20.474000,[R]: 0 
22-57-20.481000,S 1 	RSSI: 54
22-57-20.484000,[R]: 50 
22-57-20.494000,[R]: 0 
22-57-20.500000,S 1 	RSSI: 55
22-57-20.503000,[R]: 50 
22-57-20.513000,[R]: 0 
22-57-20.520000,S 1 	RSSI: 55
22-57-20.523000,[R]: 50 
22-57-20.523000,[R]: 0 
22-57-20.533000,[R]: 0 
22-57-20.543000,[R]: 50 
22-57-20.543000,[R]: 0 
22-57-20.553000,[R]: 0 
22-57-20.560000,S 1 	RSSI: 55
22-57-20.563000,[R]: 50 
22-57-20.573000,[R]: 0 
22-57-20.580000,S 1 	RSSI: 55
22-57-20.583000,[R]: 50 
22-57-20.593000,[R]: 0 
22-57-20.600000,S 1 	RSSI: 55
22-57-20.603000,[R]: 50 
22-57-20.613000,[R]: 0 
22-57-20.620000,S 1 	RSSI: 55
22-57-20.623000,[R]: 50 
22-57-20.624000,[R]: 0 
22-57-20.633000,[R]: 0 
22-57-20.644000,S 1 	RSSI: 55
22-57-20.644000,[R]: 50 
22-57-20.653000,[R]: 0 
22-57-20.660000,S 1 	RSSI: 55
22-57-20.663000,[R]: 50 
22-57-20.673000,[R]: 0 
22-57-20.680000,S 1 	RSSI: 54
22-57-20.683000,[R]: 50 
22-57-20.693000,[R]: 0 
22-57-20.700000,S 1 	RSSI: 54
22-57-20.703000,[R]: 50 
22-57-20.706000,[R]: 0 
22-57-20.713000,[R]: 0 
22-57-20.721000,S 1 	RSSI: 54
22-57-20.723000,[R]: 50 
22-57-20.733000,[R]: 0 
22-57-20.740000,S 1 	RSSI: 54
22-57-20.744000,[R]: 50 
22-57-20.753000,[R]: 0 
22-57-20.760000,S 1 	RSSI: 54
22-57-20.763000,[R]: 50 
22-57-20.774000,[R]: 0 
22-57-20.781000,S 1 	RSSI: 53
22-57-20.784000,[R]: 50 
22-57-20.791000,[R]: 0 
22-57-20.794000,[R]: 0 
22-57-20.801000,S 1 	RSSI: 53
22-57-20.804000,[R]: 50 
22-57-20.814000,[R]: 0 
22-57-20.821000,S 1 	RSSI: 53
22-57-20.824000,[R]: 50 
22-57-20.834000,[R]: 0 
22-57-20.841000,S 1 	RSSI: 53
22-57-20.844000,[R]: 50 
22-57-20.854000,[R]: 0 
22-57-20.861000,S 1 	RSSI: 53
22-57-20.864000,[R]: 50 
22-57-20.865000,[R]: 0 
22-57-20.873000,[R]: 0 
22-57-20.880000,S 1 	RSSI: 53
22-57-20.883000,[R]: 50 
22-57-20.893000,[R]: 0 
22-57-20.900000,S 1 	RSSI: 53
22-57-20.903000,[R]: 50 
22-57-20.913000,[R]: 0 
22-57-20.920000,S 1 	RSSI: 53
22-57-20.923000,[R]: 50 
22-57-20.933000,[R]: 0 
22-57-20.940000,S 1 	RSSI: 53
22-57-20.943000,[R]: 50 
22-57-20.943000,[R]: 0 
22-57-20.953000,[R]: 0 
22-57-20.960000,S 1 	RSSI: 53
22-57-20.963000,[R]: 50 
22-57-20.973000,[R]: 0 
22-57-20.980000,S 1 	RSSI: 53
22-57-20.983000,[R]: 50 
22-57-20.993000,[R]: 0 
22-57-21.000000,S 1 	RSSI: 53
22-57-21.003000,[R]: 50 
22-57-21.007000,S 1 	RSSI: 53
22-57-21.013000,[R]: 0 
22-57-21.021000,S 1 	RSSI: 53
22-57-21.023000,[R]: 50 
22-57-21.033000,[R]: 0 
22-57-21.040000,S 1 	RSSI: 53
22-57-21.043000,[R]: 50 
22-57-21.053000,[R]: 0 
22-57-21.060000,S 1 	RSSI: 53
22-57-21.064000,[R]: 50 
22-57-21.073000,[R]: 0 
22-57-21.081000,S 1 	RSSI: 53
22-57-21.083000,[R]: 50 
22-57-21.093000,[R]: 0 
22-57-21.100000,S 1 	RSSI: 53
22-57-21.103000,[R]: 50 
22-57-21.113000,[R]: 0 
22-57-21.120000,S 1 	RSSI: 53
22-57-21.124000,[R]: 50 
22-57-21.124000,[R]: 0 
22-57-21.133000,[R]: 0 
22-57-21.140000,S 1 	RSSI: 53
22-57-21.144000,[R]: 50 
22-57-21.154000,[R]: 0 
22-57-21.161000,S 1 	RSSI: 53
22-57-21.164000,[R]: 50 
22-57-21.174000,[R]: 0 
22-57-21.181000,S 1 	RSSI: 52
22-57-21.183000,[R]: 50 
22-57-21.194000,[R]: 0 
22-57-21.201000,S 1 	RSSI: 52
22-57-21.204000,[R]: 50 
22-57-21.207000,[R]: 0 
22-57-21.214000,[R]: 0 
22-57-21.222000,S 1 	RSSI: 52
22-57-21.224000,[R]: 50 
22-57-21.234000,[R]: 0 
22-57-21.241000,S 1 	RSSI: 52
22-57-21.244000,[R]: 50 
22-57-21.253000,[R]: 0 
22-57-21.260000,S 1 	RSSI: 52
22-57-21.263000,[R]: 50 
22-57-21.273000,[R]: 0 
22-57-21.280000,S 1 	RSSI: 52
22-57-21.283000,[R]: 50 
22-57-21.293000,[R]: 0 
22-57-21.300000,S 1 	RSSI: 53
22-57-21.303000,[R]: 50 
22-57-21.313000,[R]: 0 
22-57-21.320000,S 1 	RSSI: 53
22-57-21.322000,[R]: 50 
22-57-21.333000,[R]: 0 
22-57-21.340000,S 1 	RSSI: 53
22-57-21.343000,[R]: 50 
22-57-21.347000,[R]: 0 
22-57-21.353000,[R]: 0 
22-57-21.360000,S 1 	RSSI: 53
22-57-21.363000,[R]: 50 
22-57-21.373000,[R]: 0 
22-57-21.380000,S 1 	RSSI: 53
