22-57-06.503000,----------------------------
22-57-21.383000,[R]: 50 
22-57-21.393000,[R]: 0 
22-57-21.400000,S 1 	RSSI: 53
22-57-21.403000,[R]: 50 
22-57-21.413000,[R]: 0 
22-57-21.420000,S 1 	RSSI: 53
22-57-21.423000,[R]: 50 
22-57-21.426000,[R]: 0 
22-57-21.433000,[R]: 0 
22-57-21.440000,S 1 	RSSI: 53
22-57-21.443000,[R]: 50 
22-57-21.453000,[R]: 0 
22-57-21.460000,S 1 	RSSI: 53
22-57-21.463000,[R]: 50 
22-57-21.480000,S 1 	RSSI: 53
22-57-21.483000,[R]: 50 
22-57-21.493000,[R]: 0 
22-57-21.501000,S 1 	RSSI: 53
22-57-21.504000,[R]: 50 
22-57-21.514000,[R]: 0 
22-57-21.521000,S 1 	RSSI: 53
22-57-21.523000,[R]: 50 
22-57-21.534000,[R]: 0 
22-57-21.541000,S 1 	RSSI: 53
22-57-21.543000,[R]: 50 
22-57-21.554000,[R]: 0 
22-57-21.561000,S 1 	RSSI: 53
22-57-21.564000,[R]: 50 
22-57-21.568000,[R]: 0 
22-57-21.574000,[R]: 0 
22-57-21.581000,S 1 	RSSI: 53
22-57-21.584000,[R]: 50 
22-57-21.594000,[R]: 0 
22-57-21.601000,S 1 	RSSI: 53
22-57-21.603000,[R]: 50 
22-57-21.614000,[R]: 0 
22-57-21.620000,S 1 	RSSI: 53
22-57-21.622000,[R]: 50 
22-57-21.633000,[R]: 0 
22-57-21.642000,S 1 	RSSI: 53
22-57-21.643000,[R]: 50 
22-57-21.643000,[R]: 0 
22-57-21.653000,[R]: 0 
22-57-21.660000,S 1 	RSSI: 53
22-57-21.663000,[R]: 50 
22-57-21.667000,[R]: 0 
22-57-21.673000,[R]: 0 
22-57-21.680000,S 1 	RSSI: 54
22-57-21.683000,[R]: 50 
22-57-21.693000,[R]: 0 
22-57-21.700000,S 1 	RSSI: 53
22-57-21.703000,[R]: 50 
22-57-21.713000,[R]: 0 
22-57-21.720000,S 1 	RSSI: 53
22-57-21.723000,[R]: 50 
22-57-21.733000,[R]: 0 
22-57-21.740000,S 1 	RSSI: 53
22-57-21.743000,[R]: 50 
22-57-21.743000,[R]: 0 
22-57-21.754000,[R]: 0 
22-57-21.760000,S 1 	RSSI: 53
22-57-21.763000,[R]: 50 
22-57-21.773000,[R]: 0 
22-57-21.780000,S 1 	RSSI: 53
22-57-21.783000,[R]: 50 
22-57-21.793000,[R]: 0 
22-57-21.800000,S 1 	RSSI: 53
22-57-21.805000,[R]: 50 
22-57-21.813000,[R]: 0 
22-57-21.820000,S 1 	RSSI: 53
22-57-21.823000,[R]: 50 
22-57-21.825000,[R]: 0 
22-57-21.833000,[R]: 0 
22-57-21.840000,S 1 	RSSI: 53
22-57-21.843000,[R]: 50 
22-57-21.854000,[R]: 0 
22-57-21.860000,S 1 	RSSI: 53
22-57-21.863000,[R]: 50 
22-57-21.873000,[R]: 0 
22-57-21.881000,S 1 	RSSI: 53
22-57-21.883000,[R]: 50 
22-57-21.901000,S 1 	RSSI: 53
22-57-21.904000,[R]: 50 
22-57-21.905000,[R]: 0 
22-57-21.915000,[R]: 0 
22-57-21.921000,S 1 	RSSI: 53
22-57-21.924000,[R]: 50 
22-57-21.934000,[R]: 0 
22-57-21.940000,S 1 	RSSI: 53
22-57-21.943000,[R]: 50 
22-57-21.954000,[R]: 0 
22-57-21.961000,S 1 	RSSI: 54
22-57-21.964000,[R]: 50 
22-57-21.974000,[R]: 0 
22-57-21.981000,S 1 	RSSI: 53
22-57-21.984000,[R]: 50 
22-57-21.984000,[R]: 0 
22-57-21.993000,[R]: 0 
22-57-22.000000,S 1 	RSSI: 53
22-57-22.004000,[R]: 50 
22-57-22.013000,[R]: 0 
22-57-22.022000,[R]: 50 
22-57-22.033000,[R]: 0 
22-57-22.039000,S 1 	RSSI: 53
22-57-22.043000,[R]: 50 
22-57-22.044000,[R]: 0 
22-57-22.053000,[R]: 0 
22-57-22.060000,S 1 	RSSI: 53
22-57-22.063000,[R]: 50 
22-57-22.073000,[R]: 0 
22-57-22.080000,S 1 	RSSI: 53
22-57-22.082000,[R]: 50 
22-57-22.093000,[R]: 0 
22-57-22.100000,S 1 	RSSI: 53
22-57-22.102000,[R]: 50 
22-57-22.113000,[R]: 0 
22-57-22.120000,S 1 	RSSI: 53
22-57-22.123000,[R]: 50 
22-57-22.123000,[R]: 0 
22-57-22.133000,[R]: 0 
22-57-22.140000,S 1 	RSSI: 53
22-57-22.144000,[R]: 50 
22-57-22.153000,[R]: 0 
22-57-22.160000,S 1 	RSSI: 53
22-57-22.163000,[R]: 50 
22-57-22.173000,[R]: 0 
22-57-22.180000,S 1 	RSSI: 53
22-57-22.183000,[R]: 50 
22-57-22.193000,[R]: 0 
22-57-22.200000,S 1 	RSSI: 53
22-57-22.203000,[R]: 50 
22-57-22.207000,S 1 	RSSI: 53
22-57-22.213000,[R]: 0 
22-57-22.221000,S 1 	RSSI: 53
22-57-22.223000,[R]: 50 
22-57-22.240000,S 1 	RSSI: 54
22-57-22.244000,[R]: 50 
22-57-22.253000,[R]: 0 
22-57-22.260000,S 1 	RSSI: 53
22-57-22.264000,[R]: 50 
22-57-22.274000,[R]: 0 
22-57-22.281000,S 1 	RSSI: 54
22-57-22.283000,[R]: 50 
22-57-22.294000,[R]: 0 
22-57-22.301000,S 1 	RSSI: 54
22-57-22.304000,[R]: 50 
22-57-22.304000,[R]: 0 
22-57-22.314000,[R]: 0 
22-57-22.321000,S 1 	RSSI: 54
22-57-22.324000,[R]: 50 
22-57-22.334000,[R]: 0 
22-57-22.340000,S 1 	RSSI: 54
22-57-22.343000,[R]: 50 
22-57-22.354000,[R]: 0 
22-57-22.361000,S 1 	RSSI: 54
22-57-22.363000,[R]: 50 
22-57-22.373000,[R]: 0 
22-57-22.380000,S 1 	RSSI: 54
22-57-22.382000,[R]: 50 
22-57-22.393000,[R]: 0 
22-57-22.400000,S 1 	RSSI: 54
22-57-22.403000,[R]: 50 
22-57-22.403000,[R]: 0 
22-57-22.413000,[R]: 0 
22-57-22.420000,S 1 	RSSI: 54
22-57-22.423000,[R]: 50 
22-57-22.433000,[R]: 0 
22-57-22.439000,S 1 	RSSI: 54
22-57-22.442000,[R]: 50 
22-57-22.453000,[R]: 0 
22-57-22.460000,S 1 	RSSI: 54
22-57-22.462000,[R]: 50 
22-57-22.473000,[R]: 0 
22-57-22.480000,S 1 	RSSI: 54
22-57-22.490000,[R]: 50 
22-57-22.493000,[R]: 0 
22-57-22.494000,[R]: 0 
22-57-22.500000,S 1 	RSSI: 55
22-57-22.503000,[R]: 50 
22-57-22.513000,[R]: 0 
22-57-22.520000,S 1 	RSSI: 54
22-57-22.523000,[R]: 50 
22-57-22.533000,[R]: 0 
22-57-22.540000,S 1 	RSSI: 54
22-57-22.543000,[R]: 50 
22-57-22.557000,[R]: 0 
22-57-22.588000,S 1 	RSSI: 54
22-57-22.591000,[R]: 50 
22-57-22.592000,[R]: 0 
22-57-22.592000,S 1 	RSSI: 54
22-57-22.593000,[R]: 50 
22-57-22.593000,[R]: 0 
22-57-22.598000,[R]: 0 
22-57-22.601000,S 1 	RSSI: 54
22-57-22.603000,[R]: 50 
22-57-22.614000,[R]: 0 
22-57-22.621000,S 1 	RSSI: 54
22-57-22.623000,[R]: 50 
22-57-22.634000,[R]: 0 
22-57-22.641000,S 1 	RSSI: 54
22-57-22.643000,[R]: 50 
22-57-22.654000,[R]: 0 
22-57-22.661000,S 1 	RSSI: 54
22-57-22.663000,[R]: 50 
22-57-22.674000,[R]: 0 
22-57-22.681000,S 1 	RSSI: 54
22-57-22.684000,[R]: 50 
22-57-22.694000,[R]: 0 
22-57-22.701000,S 1 	RSSI: 53
22-57-22.704000,[R]: 50 
22-57-22.704000,[R]: 0 
22-57-22.714000,[R]: 0 
22-57-22.721000,S 1 	RSSI: 53
22-57-22.723000,[R]: 50 
22-57-22.734000,[R]: 0 
22-57-22.740000,S 1 	RSSI: 53
22-57-22.743000,[R]: 50 
22-57-22.746000,S 1 	RSSI: 53
22-57-22.753000,[R]: 0 
22-57-22.762000,[R]: 50 
22-57-22.763000,[R]: 0 
22-57-22.773000,[R]: 0 
22-57-22.780000,S 1 	RSSI: 54
22-57-22.783000,[R]: 50 
22-57-22.793000,[R]: 0 
22-57-22.800000,S 1 	RSSI: 53
22-57-22.802000,[R]: 50 
22-57-22.813000,[R]: 0 
22-57-22.820000,S 1 	RSSI: 53
22-57-22.822000,[R]: 50 
22-57-22.833000,[R]: 0 
22-57-22.839000,S 1 	RSSI: 53
22-57-22.843000,[R]: 50 
22-57-22.847000,[R]: 0 
22-57-22.853000,[R]: 0 
22-57-22.860000,S 1 	RSSI: 53
22-57-22.863000,[R]: 50 
22-57-22.873000,[R]: 0 
22-57-22.880000,S 1 	RSSI: 52
22-57-22.883000,[R]: 50 
22-57-22.893000,[R]: 0 
22-57-22.900000,S 1 	RSSI: 53
22-57-22.903000,[R]: 50 
22-57-22.914000,[R]: 0 
22-57-22.920000,S 1 	RSSI: 53
22-57-22.922000,[R]: 50 
22-57-22.940000,S 1 	RSSI: 53
22-57-22.943000,[R]: 50 
22-57-22.943000,[R]: 0 
22-57-22.953000,[R]: 0 
22-57-22.960000,S 1 	RSSI: 53
22-57-22.963000,[R]: 50 
22-57-22.973000,[R]: 0 
22-57-22.980000,S 1 	RSSI: 52
22-57-22.983000,[R]: 50 
22-57-22.993000,[R]: 0 
22-57-23.000000,S 1 	RSSI: 53
22-57-23.005000,[R]: 50 
22-57-23.014000,[R]: 0 
22-57-23.020000,S 1 	RSSI: 53
22-57-23.023000,[R]: 50 
22-57-23.024000,[R]: 0 
22-57-23.034000,[R]: 0 
22-57-23.041000,S 1 	RSSI: 53
22-57-23.043000,[R]: 50 
22-57-23.054000,[R]: 0 
22-57-23.060000,S 1 	RSSI: 53
22-57-23.063000,[R]: 50 
22-57-23.074000,[R]: 0 
22-57-23.081000,S 1 	RSSI: 53
22-57-23.084000,[R]: 50 
22-57-23.093000,[R]: 0 
22-57-23.100000,S 1 	RSSI: 53
22-57-23.103000,[R]: 50 
22-57-23.104000,[R]: 0 
22-57-23.114000,[R]: 0 
22-57-23.120000,S 1 	RSSI: 51
22-57-23.122000,[R]: 50 
22-57-23.133000,[R]: 0 
22-57-23.139000,S 1 	RSSI: 51
22-57-23.142000,[R]: 50 
22-57-23.152000,[R]: 0 
22-57-23.160000,S 1 	RSSI: 51
22-57-23.162000,[R]: 50 
22-57-23.173000,[R]: 0 
22-57-23.179000,S 1 	RSSI: 51
22-57-23.183000,[R]: 50 
22-57-23.186000,[R]: 0 
22-57-23.193000,[R]: 0 
22-57-23.200000,S 1 	RSSI: 51
22-57-23.203000,[R]: 50 
22-57-23.213000,[R]: 0 
22-57-23.219000,S 1 	RSSI: 51
22-57-23.222000,[R]: 50 
22-57-23.232000,[R]: 0 
22-57-23.240000,S 1 	RSSI: 51
22-57-23.242000,[R]: 50 
22-57-23.253000,[R]: 0 
22-57-23.260000,S 1 	RSSI: 51
22-57-23.263000,[R]: 50 
22-57-23.263000,[R]: 0 
22-57-23.273000,[R]: 0 
22-57-23.280000,S 1 	RSSI: 51
22-57-23.283000,[R]: 50 
22-57-23.293000,[R]: 0 
22-57-23.300000,S 1 	RSSI: 51
22-57-23.303000,[R]: 50 
22-57-23.313000,[R]: 0 
22-57-23.320000,S 1 	RSSI: 51
22-57-23.323000,[R]: 50 
22-57-23.327000,S 1 	RSSI: 51
22-57-23.340000,S 1 	RSSI: 51
22-57-23.343000,[R]: 50 
22-57-23.354000,[R]: 0 
22-57-23.360000,S 1 	RSSI: 51
22-57-23.363000,[R]: 50 
22-57-23.374000,[R]: 0 
22-57-23.382000,S 1 	RSSI: 51
22-57-23.384000,[R]: 50 
22-57-23.393000,[R]: 0 
22-57-23.401000,S 1 	RSSI: 51
22-57-23.406000,[R]: 50 
22-57-23.414000,[R]: 0 
22-57-23.420000,S 1 	RSSI: 51
22-57-23.423000,[R]: 50 
22-57-23.434000,[R]: 0 
22-57-23.440000,S 1 	RSSI: 51
22-57-23.443000,[R]: 50 
22-57-23.454000,[R]: 0 
22-57-23.460000,S 1 	RSSI: 51
22-57-23.463000,[R]: 50 
22-57-23.474000,[R]: 0 
22-57-23.480000,S 1 	RSSI: 51
22-57-23.483000,[R]: 50 
22-57-23.484000,[R]: 0 
22-57-23.493000,[R]: 0 
22-57-23.499000,S 1 	RSSI: 50
22-57-23.503000,[R]: 50 
22-57-23.513000,[R]: 0 
22-57-23.519000,S 1 	RSSI: 50
22-57-23.522000,[R]: 50 
22-57-23.533000,[R]: 0 
22-57-23.539000,S 1 	RSSI: 50
22-57-23.542000,[R]: 50 
22-57-23.552000,[R]: 0 
22-57-23.559000,S 1 	RSSI: 50
22-57-23.563000,[R]: 50 
22-57-23.564000,[R]: 0 
22-57-23.572000,[R]: 0 
22-57-23.580000,S 1 	RSSI: 50
22-57-23.582000,[R]: 50 
22-57-23.593000,[R]: 0 
22-57-23.600000,S 1 	RSSI: 51
22-57-23.602000,[R]: 50 
22-57-23.613000,[R]: 0 
22-57-23.620000,S 1 	RSSI: 50
22-57-23.622000,[R]: 50 
22-57-23.633000,[R]: 0 
22-57-23.640000,S 1 	RSSI: 50
22-57-23.643000,[R]: 50 
22-57-23.653000,[R]: 0 
22-57-23.660000,S 1 	RSSI: 50
22-57-23.662000,[R]: 50 
22-57-23.673000,[R]: 0 
22-57-23.680000,S 1 	RSSI: 50
22-57-23.683000,[R]: 50 
22-57-23.693000,[R]: 0 
22-57-23.700000,S 1 	RSSI: 50
22-57-23.703000,[R]: 50 
22-57-23.703000,[R]: 0 
22-57-23.713000,[R]: 0 
22-57-23.720000,S 1 	RSSI: 50
22-57-23.723000,[R]: 50 
22-57-23.733000,[R]: 0 
22-57-23.740000,S 1 	RSSI: 50
22-57-23.743000,[R]: 50 
22-57-23.753000,[R]: 0 
22-57-23.760000,S 1 	RSSI: 50
22-57-23.763000,[R]: 50 
22-57-23.774000,[R]: 0 
22-57-23.780000,S 1 	RSSI: 50
22-57-23.783000,[R]: 50 
22-57-23.791000,[R]: 0 
22-57-23.793000,[R]: 0 
22-57-23.801000,S 1 	RSSI: 50
22-57-23.804000,[R]: 50 
22-57-23.814000,[R]: 0 
22-57-23.821000,S 1 	RSSI: 50
22-57-23.823000,[R]: 50 
22-57-23.834000,[R]: 0 
22-57-23.840000,S 1 	RSSI: 50
22-57-23.843000,[R]: 50 
22-57-23.854000,[R]: 0 
22-57-23.860000,S 1 	RSSI: 49
22-57-23.862000,[R]: 50 
22-57-23.873000,[R]: 0 
22-57-23.879000,S 1 	RSSI: 50
22-57-23.882000,[R]: 50 
22-57-23.893000,[R]: 0 
22-57-23.899000,S 1 	RSSI: 50
22-57-23.902000,[R]: 50 
22-57-23.913000,[R]: 0 
22-57-23.919000,S 1 	RSSI: 50
22-57-23.922000,[R]: 50 
22-57-23.923000,[R]: 0 
22-57-23.932000,[R]: 0 
22-57-23.940000,S 1 	RSSI: 50
22-57-23.942000,[R]: 50 
22-57-23.953000,[R]: 0 
22-57-23.959000,S 1 	RSSI: 50
22-57-23.962000,[R]: 50 
22-57-23.973000,[R]: 0 
22-57-23.980000,S 1 	RSSI: 50
22-57-23.982000,[R]: 50 
22-57-23.992000,[R]: 0 
22-57-24.000000,S 1 	RSSI: 50
22-57-24.003000,[R]: 50 
22-57-24.003000,[R]: 0 
22-57-24.012000,[R]: 0 
22-57-24.020000,S 1 	RSSI: 49
22-57-24.023000,[R]: 50 
22-57-24.033000,[R]: 0 
22-57-24.040000,S 1 	RSSI: 49
22-57-24.043000,[R]: 50 
22-57-24.053000,[R]: 0 
22-57-24.060000,S 1 	RSSI: 49
22-57-24.063000,[R]: 50 
22-57-24.073000,[R]: 0 
22-57-24.080000,S 1 	RSSI: 49
22-57-24.083000,[R]: 50 
22-57-24.093000,[R]: 0 
22-57-24.100000,S 1 	RSSI: 49
22-57-24.103000,[R]: 50 
22-57-24.114000,[R]: 0 
22-57-24.123000,[R]: 50 
22-57-24.123000,[R]: 0 
22-57-24.134000,[R]: 0 
22-57-24.140000,S 1 	RSSI: 49
22-57-24.143000,[R]: 50 
22-57-24.153000,[R]: 0 
22-57-24.160000,S 1 	RSSI: 49
22-57-24.163000,[R]: 50 
22-57-24.173000,[R]: 0 
22-57-24.180000,S 1 	RSSI: 49
22-57-24.183000,[R]: 50 
22-57-24.193000,[R]: 0 
22-57-24.200000,S 1 	RSSI: 49
22-57-24.203000,[R]: 50 
22-57-24.213000,[R]: 0 
22-57-24.220000,S 1 	RSSI: 49
22-57-24.223000,[R]: 50 
22-57-24.225000,[R]: 0 
22-57-24.233000,[R]: 0 
22-57-24.239000,S 1 	RSSI: 49
22-57-24.242000,[R]: 50 
22-57-24.252000,[R]: 0 
22-57-24.259000,S 1 	RSSI: 49
22-57-24.262000,[R]: 50 
22-57-24.272000,[R]: 0 
22-57-24.279000,S 1 	RSSI: 49
22-57-24.282000,[R]: 50 
22-57-24.293000,[R]: 0 
22-57-24.299000,S 1 	RSSI: 49
22-57-24.302000,[R]: 50 
22-57-24.306000,S 1 	RSSI: 49
22-57-24.312000,[R]: 0 
22-57-24.319000,S 1 	RSSI: 49
22-57-24.323000,[R]: 50 
22-57-24.324000,[R]: 0 
22-57-24.332000,[R]: 0 
22-57-24.340000,S 1 	RSSI: 48
22-57-24.342000,[R]: 50 
22-57-24.353000,[R]: 0 
22-57-24.360000,S 1 	RSSI: 48
22-57-24.362000,[R]: 50 
22-57-24.372000,[R]: 0 
22-57-24.380000,S 1 	RSSI: 48
22-57-24.382000,[R]: 50 
22-57-24.386000,S 1 	RSSI: 48
22-57-24.393000,[R]: 0 
22-57-24.400000,S 1 	RSSI: 48
22-57-24.402000,[R]: 50 
22-57-24.407000,S 1 	RSSI: 48
22-57-24.413000,[R]: 0 
22-57-24.423000,[R]: 50 
22-57-24.433000,[R]: 0 
22-57-24.440000,S 1 	RSSI: 48
22-57-24.443000,[R]: 50 
22-57-24.453000,[R]: 0 
22-57-24.460000,S 1 	RSSI: 48
22-57-24.463000,[R]: 50 
22-57-24.473000,[R]: 0 
22-57-24.480000,S 1 	RSSI: 48
22-57-24.483000,[R]: 50 
22-57-24.493000,[R]: 0 
22-57-24.500000,S 1 	RSSI: 48
22-57-24.503000,[R]: 50 
22-57-24.514000,[R]: 0 
22-57-24.520000,S 1 	RSSI: 48
22-57-24.523000,[R]: 50 
22-57-24.533000,[R]: 0 
22-57-24.540000,S 1 	RSSI: 48
22-57-24.543000,[R]: 50 
22-57-24.553000,[R]: 0 
22-57-24.560000,S 1 	RSSI: 48
22-57-24.563000,[R]: 50 
22-57-24.574000,[R]: 0 
22-57-24.576000,[R]: 0 
22-57-24.580000,S 1 	RSSI: 48
22-57-24.583000,[R]: 50 
22-57-24.593000,[R]: 0 
22-57-24.600000,S 1 	RSSI: 48
22-57-24.603000,[R]: 50 
22-57-24.612000,[R]: 0 
22-57-24.619000,S 1 	RSSI: 48
22-57-24.622000,[R]: 50 
22-57-24.632000,[R]: 0 
22-57-24.639000,S 1 	RSSI: 48
22-57-24.642000,[R]: 50 
22-57-24.653000,[R]: 0 
22-57-24.659000,S 1 	RSSI: 48
22-57-24.662000,[R]: 50 
22-57-24.672000,[R]: 0 
22-57-24.679000,S 1 	RSSI: 48
22-57-24.683000,[R]: 50 
22-57-24.699000,S 1 	RSSI: 48
22-57-24.702000,[R]: 50 
22-57-24.707000,[R]: 0 
22-57-24.712000,[R]: 0 
22-57-24.720000,S 1 	RSSI: 48
22-57-24.722000,[R]: 50 
22-57-24.732000,[R]: 0 
22-57-24.740000,S 1 	RSSI: 48
22-57-24.743000,[R]: 50 
22-57-24.752000,[R]: 0 
22-57-24.760000,S 1 	RSSI: 48
22-57-24.762000,[R]: 50 
22-57-24.773000,[R]: 0 
22-57-24.780000,S 1 	RSSI: 48
22-57-24.782000,[R]: 50 
22-57-24.793000,[R]: 0 
22-57-24.800000,S 1 	RSSI: 48
22-57-24.802000,[R]: 50 
22-57-24.813000,[R]: 0 
22-57-24.820000,S 1 	RSSI: 48
22-57-24.822000,[R]: 50 
22-57-24.833000,[R]: 0 
22-57-24.840000,S 1 	RSSI: 48
22-57-24.842000,[R]: 50 
22-57-24.853000,[R]: 0 
22-57-24.860000,S 1 	RSSI: 48
22-57-24.863000,[R]: 50 
22-57-24.863000,[R]: 0 
22-57-24.873000,[R]: 0 
22-57-24.880000,S 1 	RSSI: 48
22-57-24.883000,[R]: 50 
22-57-24.893000,[R]: 0 
22-57-24.900000,S 1 	RSSI: 48
22-57-24.903000,[R]: 50 
22-57-24.913000,[R]: 0 
22-57-24.921000,S 1 	RSSI: 48
22-57-24.923000,[R]: 50 
22-57-24.934000,[R]: 0 
22-57-24.940000,S 1 	RSSI: 48
22-57-24.943000,[R]: 50 
22-57-24.953000,[R]: 0 
22-57-24.960000,S 1 	RSSI: 48
22-57-24.963000,[R]: 50 
22-57-24.973000,[R]: 0 
22-57-24.980000,S 1 	RSSI: 48
22-57-24.983000,[R]: 50 
22-57-24.992000,[R]: 0 
22-57-24.999000,S 1 	RSSI: 48
22-57-25.002000,[R]: 50 
22-57-25.006000,[R]: 0 
22-57-25.012000,[R]: 0 
22-57-25.019000,S 1 	RSSI: 48
22-57-25.022000,[R]: 50 
22-57-25.039000,S 1 	RSSI: 48
22-57-25.042000,[R]: 50 
22-57-25.052000,[R]: 0 
22-57-25.059000,S 1 	RSSI: 48
22-57-25.062000,[R]: 50 
22-57-25.072000,[R]: 0 
22-57-25.079000,S 1 	RSSI: 48
22-57-25.082000,[R]: 50 
22-57-25.092000,[R]: 0 
22-57-25.099000,S 1 	RSSI: 48
22-57-25.102000,[R]: 50 
22-57-25.112000,[R]: 0 
22-57-25.119000,S 1 	RSSI: 48
22-57-25.122000,[R]: 50 
22-57-25.132000,[R]: 0 
22-57-25.139000,S 1 	RSSI: 48
22-57-25.143000,[R]: 50 
22-57-25.143000,[R]: 0 
22-57-25.152000,[R]: 0 
22-57-25.159000,S 1 	RSSI: 48
22-57-25.163000,[R]: 50 
22-57-25.167000,[R]: 0 
22-57-25.172000,[R]: 0 
22-57-25.180000,S 1 	RSSI: 48
22-57-25.182000,[R]: 50 
22-57-25.192000,[R]: 0 
22-57-25.200000,S 1 	RSSI: 48
22-57-25.207000,[R]: 50 
22-57-25.213000,[R]: 0 
22-57-25.220000,S 1 	RSSI: 48
22-57-25.224000,[R]: 50 
22-57-25.233000,[R]: 0 
22-57-25.240000,S 1 	RSSI: 48
22-57-25.243000,[R]: 50 
22-57-25.253000,[R]: 0 
22-57-25.260000,S 1 	RSSI: 48
22-57-25.263000,[R]: 50 
22-57-25.273000,[R]: 0 
22-57-25.280000,S 1 	RSSI: 48
22-57-25.285000,[R]: 50 
22-57-25.293000,[R]: 0 
22-57-25.300000,S 1 	RSSI: 48
22-57-25.303000,[R]: 50 
22-57-25.313000,[R]: 0 
22-57-25.320000,S 1 	RSSI: 48
22-57-25.323000,[R]: 50 
22-57-25.333000,[R]: 0 
22-57-25.340000,S 1 	RSSI: 48
22-57-25.343000,[R]: 50 
22-57-25.353000,[R]: 0 
22-57-25.359000,S 1 	RSSI: 48
22-57-25.362000,[R]: 50 
22-57-25.372000,[R]: 0 
22-57-25.379000,S 1 	RSSI: 48
22-57-25.382000,[R]: 50 
22-57-25.392000,[R]: 0 
22-57-25.399000,S 1 	RSSI: 48
22-57-25.402000,[R]: 50 
22-57-25.403000,[R]: 0 
22-57-25.412000,[R]: 0 
22-57-25.419000,S 1 	RSSI: 48
22-57-25.422000,[R]: 50 
22-57-25.432000,[R]: 0 
22-57-25.439000,S 1 	RSSI: 48
22-57-25.442000,[R]: 50 
22-57-25.452000,[R]: 0 
22-57-25.459000,S 1 	RSSI: 48
22-57-25.462000,[R]: 50 
22-57-25.472000,[R]: 0 
22-57-25.479000,S 1 	RSSI: 48
22-57-25.482000,[R]: 50 
22-57-25.492000,[R]: 0 
22-57-25.499000,S 1 	RSSI: 48
22-57-25.502000,[R]: 50 
22-57-25.512000,[R]: 0 
22-57-25.519000,S 1 	RSSI: 48
22-57-25.522000,[R]: 50 
22-57-25.526000,S 1 	RSSI: 48
22-57-25.532000,[R]: 0 
22-57-25.540000,S 1 	RSSI: 48
22-57-25.542000,[R]: 50 
22-57-25.552000,[R]: 0 
22-57-25.560000,S 1 	RSSI: 48
22-57-25.563000,[R]: 50 
22-57-25.572000,[R]: 0 
22-57-25.580000,S 1 	RSSI: 48
22-57-25.582000,[R]: 50 
22-57-25.592000,[R]: 0 
22-57-25.600000,S 1 	RSSI: 48
22-57-25.603000,[R]: 50 
22-57-25.613000,[R]: 0 
